Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude
400087,HOSPITAL DR CAYETANO COLL Y TOSTE,PR,613,18.458092999999998,-66.732732
400098,HOSPITAL SAN FRANCISCO,PR,923,18.4,-66.059998
400102,DOCTORS CENTER HOSPITAL BAYAMON,PR,959,18.387058,-66.159044
400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,PR,682,18.221443,-67.156062
400104,HOSPITAL MENONITA CAGUAS INC,PR,725,18.218819,-66.042375
400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,PR,956,18.369749,-66.156194
400106,METROPOLITAN HOSPITAL,PR,915,18.437896,-66.048087
400109,HIMA SAN PABLO BAYAMON,PR,961,18.399478,-66.153141
400110,HOSPITAL METROPOLITANO DR TITO MATTEI,PR,698,18.06104,-66.861164
400111,HOSPITAL SAN CARLOS BORROMEO,PR,676,18.383727,-67.080799
400112,"HOSPITAL UPR, DR  FEDERICO TRILLA",PR,984,18.393355,-65.972495
400113,HOSPITAL SAN CRISTOBAL,PR,780,18.102834,-66.568105
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,PR,674,18.445529999999998,-66.490268
400115,CENTRO MEDICO WILMA N VAZQUEZ,PR,693,18.443109,-66.398302
400117,HOSPITAL DR SUSONI INC,PR,614,18.429675,-66.67450600000001
400118,"DOCTORS' CENTER HOSPITAL, INC",PR,674,18.445529999999998,-66.490268
400120,HIMA SAN PABLO-CAGUAS,PR,725,18.213638,-66.036468
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,PR,969,18.362322,-66.113729
400123,HOSPITAL PEREA,PR,681,18.219023,-67.50806800000001
400124,CENTRO CARDIOVASCULAR,PR,936,18.440175,-66.053415
400125,HIMA-SAN PABLO FAJARDO,PR,738,18.359381,-65.611361
400126,HOSPITAL METROPOLITANO SAN GERMAN,PR,683,18.113284,-67.03970600000001
400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,PR,935,18.410462,-66.06053299999999
400128,"HOSPITAL PAVIA HATO REY, INC",PR,919,18.410462,-66.06053299999999
400130,HOSPITAL METROPOLITANO DE LA MONTANA,PR,641,18.250027,-66.698957
400131,CARIBBEAN MEDICAL CENTER,PR,738,18.359381,-65.611361
400132,DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,PR,979,18.444389,-66.030129
400133,HIMA SAN PABLO CUPEY,PR,928,18.410462,-66.06053299999999
400134,SAN JORGE CHILDRENS HOSPITAL INC,PR,912,18.444187,-66.059859
403301,UNIVERSITY PEDIATRIC HOSPITAL,PR,935,18.410462,-66.06053299999999
410004,ROGER WILLIAMS MEDICAL CENTER,RI,2908,41.834015,-71.43458
410005,OUR LADY OF FATIMA HOSPITAL,RI,2904,41.855796,-71.458498
410006,NEWPORT HOSPITAL,RI,2840,41.497468,-71.305388
410007,RHODE ISLAND HOSPITAL,RI,2903,41.811956,-71.407049
410008,SOUTH COUNTY HOSPITAL INC,RI,2879,41.431883,-71.495882
410009,KENT COUNTY MEMORIAL HOSPITAL,RI,2886,41.704478,-71.477902
410010,WOMEN & INFANTS HOSPITAL OF RHODE ISLAND,RI,2905,41.8102,-71.411562
410011,LANDMARK MEDICAL CENTER,RI,2895,42.00532,-71.49621
410012,THE MIRIAM HOSPITAL,RI,2906,41.851653,-71.397562
410013,WESTERLY HOSPITAL,RI,2891,41.362798,-71.825814
420002,PIEDMONT MEDICAL CENTER,SC,29730,34.955198,-81.05125
420004,MUSC MEDICAL CENTER,SC,29425,32.7854,-79.946559
420005,MCLEOD MEDICAL CENTER - DILLON,SC,29536,34.421266,-79.366107
420007,SPARTANBURG MEDICAL CENTER,SC,29303,34.967852,-81.939927
420009,GHS OCONEE MEMORIAL  HOSPITAL,SC,29672,34.698255,-82.984132
420010,CAROLINA PINES REGIONAL MEDICAL CENTER,SC,29550,34.348675,-80.105767
420011,CANNON MEMORIAL HOSPITAL,SC,29671,34.874944,-82.704631
420015,BAPTIST EASLEY HOSPITAL,SC,29641,34.696486,-82.822918
420018,PALMETTO HEALTH RICHLAND,SC,29203,34.027007,-81.030118
420019,CHESTER REGIONAL MEDICAL CENTER,SC,29706,34.683429,-81.184551
420020,TIDELANDS HEALTH,SC,29440,33.379078,-79.285344
420023,ST FRANCIS-DOWNTOWN,SC,29601,34.848566999999996,-82.40287099999999
420026,PROVIDENCE HEALTH,SC,29204,34.013278,-81.012142
420027,ANMED HEALTH,SC,29621,34.511071,-82.647355
420030,COLLETON MEDICAL CENTER,SC,29488,32.921855,-80.67088
420033,GHS GREER MEMORIAL HOSPITAL,SC,29650,34.91931,-82.242031
420036,SPRINGS MEMORIAL HOSPITAL,SC,29720,34.716906,-80.786842
420037,GHS HILLCREST MEMORIAL HOSPITAL,SC,29681,34.719015,-82.249908
420038,GHS  LAURENS COUNTY MEMORIAL HOSPITAL,SC,29325,34.479718,-81.941152
420043,MARY BLACK HEALTH SYSTEM GAFFNEY,SC,29340,35.090092,-81.635753
420048,KERSHAWHEALTH,SC,29020,34.253164,-80.589579
420049,CONWAY MEDICAL CENTER,SC,29526,33.786524,-79.002854
420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,SC,29506,34.195931,-79.758784
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,SC,29108,34.289433,-81.604915
420055,CAROLINAS HOSPITAL SYSTEM MARION,SC,29574,34.189232,-79.321945
420057,MCLEOD MEDICAL CENTER - DARLINGTON,SC,29540,34.312988,-79.838253
420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,SC,29414,32.810751,-80.042264
420066,LAKE CITY COMMUNITY HOSPITAL,SC,29560,33.88037,-79.759089
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,SC,29902,32.417244,-80.688546
420068,TRMC OF ORANGEBURG & CALHOUN,SC,29115,33.537918,-80.834396
420070,PALMETTO HEALTH TUOMEY HOSPITAL,SC,29150,33.923496,-80.344356
420071,SELF REGIONAL HEALTHCARE,SC,29646,34.175362,-82.157868
420072,HAMPTON REGIONAL MEDICAL CENTER,SC,29944,32.855258,-81.087692
420073,LEXINGTON MEDICAL CENTER,SC,29169,34.004403,-81.114361
420078,GHS GREENVILLE MEMORIAL HOSPITAL,SC,29605,34.821617,-82.41359
420079,TRIDENT MEDICAL CENTER,SC,29406,32.975128,-80.072274
420080,HILTON HEAD REGIONAL MEDICAL CENTER,SC,29925,32.21932,-80.7125
420082,AIKEN REGIONAL MEDICAL CENTER,SC,29801,33.56989,-81.765071
420083,MARY BLACK HEALTH SYSTEM SPARTANBURG,SC,29307,34.978285,-81.893659
420085,GRAND STRAND REGIONAL MEDICAL CENTER,SC,29572,33.754763,-78.817079
420086,PALMETTO HEALTH BAPTIST,SC,29220,34.007227,-81.033748
420087,ROPER HOSPITAL,SC,29401,32.782372,-79.948734
420089,EAST COOPER MEDICAL CENTER,SC,29464,32.820997,-79.849613
420091,CAROLINAS HOSPITAL SYSTEM,SC,29505,34.158829,-79.754236
420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,SC,29576,33.559826,-79.04196800000001
420101,COASTAL CAROLINA HOSPITAL,SC,29927,32.314817,-81.055429
420102,GHS PATEWOOD MEMORIAL HOSPITAL,SC,29615,34.852735,-82.326115
420103,PELHAM MEDICAL CENTER,SC,29651,34.86351,-82.217661
420104,MOUNT PLEASANT HOSPITAL,SC,29466,32.877082,-79.7679
420105,MCLEOD LORIS  HOSPITAL,SC,29569,34.057697,-78.897796
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,SC,29212,34.076232,-81.198752
420107,MCLEOD HEALTH CHERAW,SC,29520,34.695372,-79.918096
420108,UNION MEDICAL CENTER,SC,29379,34.711438,-81.628668
420109,MCLEOD HEALTH CLARENDON,SC,29102,33.687866,-80.211767
421300,ALLENDALE COUNTY HOSPITAL,SC,29827,32.966225,-81.247727
421301,ABBEVILLE AREA MEDICAL CENTER,SC,29620,34.156125,-82.380174
421302,FAIRFIELD MEMORIAL HOSPITAL,SC,29180,34.387337,-81.082923
421303,WILLIAMSBURG REGIONAL HOSPITAL,SC,29556,33.660666,-79.820239
421304,EDGEFIELD COUNTY HOSPITAL,SC,29824,33.777444,-81.929835
423300,SHRINERS HOSPITALS FOR CHILDREN,SC,29605,34.816062,-82.412968
430005,PRAIRIE LAKES HOSPITAL,SD,57201,44.910837,-97.120812
430008,BROOKINGS HEALTH SYSTEM,SD,57006,44.307751,-96.768199
430012,AVERA SACRED HEART HOSPITAL,SD,57078,42.872573,-97.406945
430013,AVERA QUEEN OF PEACE,SD,57301,43.713842,-98.007325
430014,AVERA ST LUKES,SD,57401,45.461795,-98.47935
430015,AVERA ST MARY'S HOSPITAL,SD,57501,44.361268,-100.342235
430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,SD,57117,43.534607,-96.711304
430027,SANFORD USD MEDICAL CENTER,SD,57117,43.536678,-96.743388
430048,REGIONAL HEALTH SPEARFISH HOSPITAL,SD,57783,44.497887,-103.861136
430077,REGIONAL HEALTH RAPID CITY HOSPITAL,SD,57701,44.05861,-103.224964
430082,PHS INDIAN HOSPITAL AT RAPID CITY - SIOUX SAN,SD,57702,44.071261,-103.278376
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,SD,57625,45.001611,-101.232885
430084,PHS INDIAN HOSPITAL AT ROSEBUD,SD,57570,43.255335,-100.842121
430089,DUNES SURGICAL HOSPITAL,SD,57049,42.504753,-96.496816
430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,SD,57105,43.534829,-96.714388
430091,BLACK HILLS SURGICAL HOSPITAL LLP,SD,57703,44.046035,-103.222912
430093,SAME DAY SURGERY CENTER LLC,SD,57701,44.05919,-103.229102
430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,SD,57108,43.489922,-96.780906
430097,SANFORD ABERDEEN MEDICAL CENTER,SD,57402,45.46214,-98.447237
431300,MADISON REGIONAL HEALTH SYSTEM,SD,57042,43.993021,-97.119752
431301,FAULKTON AREA MEDICAL CENTER,SD,57438,45.029999,-99.13157
431302,AVERA GETTYSBURG HOSPITAL,SD,57442,45.013551,-99.948128
431305,DOUGLAS COUNTY MEMORIAL HOSPITAL-CAH,SD,57313,43.324825,-98.344824
431306,PLATTE HEALTH CENTER - CAH,SD,57369,43.384182,-98.836395
431307,SANFORD CLEAR LAKE MEDICAL CENTER,SD,57226,44.752678,-96.68256
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,SD,57437,45.771616,-99.622616
431309,COMMUNITY MEMORIAL HOSPITAL,SD,57523,43.182109000000004,-99.293999
431310,AVERA FLANDREAU HOSPITAL - CAH,SD,57028,44.050568,-96.590989
431311,SANFORD HOSPITAL WEBSTER - CAH,SD,57274,45.339079,-97.52149
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,SD,57430,45.789215,-97.746049
431313,FREEMAN MEDICAL CENTER - CAH,SD,57029,43.347543,-97.431046
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,SD,57551,43.169259000000004,-101.72995
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,SD,57380,43.079081,-98.300996
431316,COMMUNITY MEMORIAL HOSPITAL,SD,57469,44.871967,-98.520169
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,SD,57059,43.149494,-97.728104
431318,BOWDLE HOSPITAL - CAH,SD,57428,45.44839,-99.662328
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,SD,57567,44.039935,-101.671213
431320,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,SD,57732,44.370048,-103.728348
431321,REGIONAL HEALTH STURGIS HOSPITAL,SD,57785,44.402787,-103.509122
431322,FALL RIVER HOSPITAL - CAH,SD,57747,43.418312,-103.480783
431323,REGIONAL HEALTH CUSTER HOSPITAL,SD,57730,43.772816,-103.591173
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,SD,57382,44.080394,-98.563682
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,SD,57601,45.546136,-100.448152
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,SD,57252,45.208386,-96.619519
431327,ST MICHAEL'S HOSPITAL - CAH,SD,57066,42.991253,-97.867896
431328,PIONEER MEMORIAL HOSPITAL - CAH,SD,57070,43.175409,-97.084301
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,SD,57325,43.78511,-99.326134
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,SD,57366,43.398945,-97.990061
431331,AVERA DELLS AREA HOSPITAL  - CAH,SD,57022,43.828588,-96.715344
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,SD,57231,44.385844,-97.561296
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,SD,57013,43.304944,-96.557249
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,SD,57580,43.370947,-99.847617
431335,HURON REGIONAL MEDICAL CENTER,SD,57350,44.362035,-98.210751
431336,SANFORD VERMILLION HOSPITAL,SD,57069,42.778635,-96.919918
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,SD,57362,44.520623,-98.992044
431338,AVERA GREGORY HOSPITAL,SD,57533,43.230090999999994,-99.43527399999999
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,SD,57262,45.658371,-97.050864
433300,LIFESCAPE,SD,57105,43.529458,-96.756208
440001,UNICOI COUNTY  HOSPITAL,TN,37650,36.133164,-82.412671
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,TN,38301,35.63954,-88.831973
440003,SUMNER REGIONAL MEDICAL CENTER,TN,37066,36.391117,-86.434341
440006,TRISTAR SKYLINE MEDICAL CENTER,TN,37207,36.245301,-86.756463
440007,UNITY MEDICAL CENTER,TN,37355,35.497932,-86.078141
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,38351,35.654195,-88.398838
440009,CUMBERLAND MEDICAL CENTER,TN,38555,35.942713,-85.023007
440010,WAYNE MEDICAL CENTER,TN,38485,35.325355,-87.757533
440011,BLOUNT MEMORIAL HOSPITAL,TN,37804,35.754975,-83.958602
440012,BRISTOL REGIONAL MEDICAL CENTER,TN,37620,36.531703,-82.192545
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),TN,37920,35.93826,-83.946678
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,TN,38344,36.023041,-88.413492
440017,HOLSTON VALLEY MEDICAL CENTER,TN,37662,36.553005,-82.55426
440018,SYCAMORE SHOALS HOSPITAL,TN,37643,36.343941,-82.249623
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,TN,38478,35.19129,-87.004322
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",TN,37745,36.175393,-82.790893
440029,WILLIAMSON MEDICAL CENTER,TN,37067,35.916684,-86.817047
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,TN,37814,36.211948,-83.304345
440031,ROANE MEDICAL CENTER,TN,37748,35.888312,-84.554418
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,TN,37857,36.399736,-83.012943
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,TN,37766,36.387967,-84.111365
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,TN,37830,36.023397,-84.2439
440035,TENNOVA HEALTHCARE-CLARKSVILLE,TN,37040,36.580414,-87.268485
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,TN,37232,36.142832,-86.800174
440040,PERRY COMMUNITY HOSPITAL,TN,37096,35.591854,-87.862909
440046,TRISTAR HORIZON MEDICAL CENTER,TN,37055,36.07212,-87.374808
440048,BAPTIST MEMORIAL HOSPITAL,TN,38120,35.130758,-89.861022
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,TN,38104,35.137088,-90.019145
440050,TAKOMA REGIONAL HOSPITAL,TN,37743,36.152114,-82.844926
440053,SAINT THOMAS RUTHERFORD HOSPITAL,TN,37129,35.85864,-86.424241
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,TN,37760,36.10686,-83.51964
440057,CLAIBORNE MEDICAL CENTER,TN,37879,36.453341,-83.571972
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,TN,37398,35.176023,-86.091076
440059,COOKEVILLE REGIONAL MEDICAL CENTER,TN,38501,36.16996,-85.50935
440060,MILAN GENERAL HOSPITAL,TN,38358,35.913311,-88.753495
440061,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,TN,38237,36.333569,-88.869022
440063,JOHNSON CITY MEDICAL CENTER,TN,37604,36.30826,-82.38649
440065,NORTHCREST MEDICAL CENTER,TN,37172,36.479518,-86.888898
440067,LAKEWAY REGIONAL HOSPITAL,TN,37814,36.21464,-83.304335
440068,STARR REGIONAL MEDICAL CENTER ATHENS,TN,37371,35.440789,-84.608823
440070,DECATUR COUNTY GENERAL HOSPITAL,TN,38363,35.635713,-88.12317
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,TN,38024,36.047358,-89.38059
440073,MAURY REGIONAL HOSPITAL,TN,38401,35.605855,-87.065844
440081,LECONTE MEDICAL CENTER,TN,37862,35.853855,-83.536965
440082,SAINT THOMAS WEST HOSPITAL,TN,37205,36.129352000000004,-86.84469399999999
440083,JAMESTOWN REGIONAL MEDICAL CENTER,TN,38556,36.431359,-84.942946
440084,SWEETWATER HOSPITAL ASSOCIATION,TN,37874,35.60025,-84.464223
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",TN,37404,35.040037,-85.261129
440102,LINCOLN MEDICAL CENTER,TN,37334,35.149005,-86.557341
440104,ERLANGER MEDICAL CENTER,TN,37403,35.047899,-85.290853
440109,HARDIN MEDICAL CENTER,TN,38372,35.22713,-88.230362
440110,FORT LOUDON MEDICAL CENTER,TN,37772,35.827108,-84.271752
440111,METRO NASHVILLE GENERAL HOSPITAL,TN,37208,36.166135,-86.806327
440120,TENNOVA HEALTHCARE,TN,37917,35.992086,-83.92832
440125,FORT SANDERS REGIONAL MEDICAL CENTER,TN,37916,35.95681,-83.937134
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,TN,38261,36.414423,-89.039037
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,TN,38019,35.535248,-89.676169
440132,HENRY COUNTY MEDICAL CENTER,TN,38242,36.296802,-88.311271
440133,SAINT THOMAS MIDTOWN HOSPITAL,TN,37236,36.1534,-86.800835
440137,TENNOVA HEALTHCARE-SHELBYVILLE,TN,37160,35.563218,-86.446372
440144,TENNOVA HEALTHCARE-HARTON,TN,37388,35.382921,-86.230533
440148,SAINT THOMAS DEKALB HOSPITAL,TN,37166,35.959403,-85.829841
440150,TRISTAR SUMMIT MEDICAL CENTER,TN,37076,36.177999,-86.606015
440151,SAINT THOMAS RIVER PARK HOSPITAL,TN,37110,35.698694,-85.742339
440152,REGIONAL ONE HEALTH,TN,38103,35.142634,-90.031297
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,TN,37821,35.965067,-83.181619
440156,PARKRIDGE MEDICAL CENTER,TN,37404,35.033739,-85.26886
440159,DELTA MEDICAL CENTER,TN,38118,35.067788,-89.932213
440161,TRISTAR CENTENNIAL MEDICAL CENTER,TN,37203,36.152907,-86.807646
440173,PARKWEST MEDICAL CENTER,TN,37923,35.917806,-84.10115
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,TN,38464,35.227213,-87.335194
440176,INDIAN PATH COMMUNITY HOSPITAL,TN,37660,36.550686,-82.517916
440180,JELLICO COMMUNITY HOSPITAL,TN,37762,36.573619,-84.12724
440182,MCKENZIE REGIONAL HOSPITAL,TN,38201,36.137591,-88.490741
440183,ST FRANCIS HOSPITAL,TN,38119,35.099901,-89.864516
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,TN,37604,36.337945,-82.401047
440185,TENNOVA HEALTHCARE-CLEVELAND,TN,37311,35.176743,-84.868591
440187,LIVINGSTON REGIONAL HOSPITAL,TN,38570,36.384695,-85.328097
440192,SAINT THOMAS HIGHLANDS HOSPITAL,TN,38583,35.94812,-85.477074
440193,TENNOVA HEALTHCARE-LEBANON,TN,37087,36.219173,-86.328318
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,TN,37075,36.324156,-86.620198
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,TN,37211,36.077872,-86.723814
440200,SAINT THOMAS STONES RIVER HOSPITAL,TN,37190,35.832865,-86.072943
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,TN,37203,36.155764,-86.803889
440227,TRISTAR STONECREST MEDICAL CENTER,TN,37167,35.973743,-86.56376
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,TN,38133,35.207034,-89.802347
440231,TRUSTPOINT HOSPITAL,TN,37129,35.863421,-86.428977
440235,BIG SOUTH FORK MEDICAL CENTER,TN,37841,36.504212,-84.515194
441300,SAINT THOMAS HICKMAN HOSPITAL,TN,37033,35.779539,-87.460242
441301,TROUSDALE MEDICAL CENTER,TN,37074,36.388136,-86.167692
441303,THREE RIVERS HOSPITAL,TN,37185,36.075057,-87.792741
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,TN,37683,36.453783,-81.798722
441305,MACON COMMUNITY HOSPITAL,TN,37083,36.5197,-86.025362
441306,ERLANGER BLEDSOE HOSPITAL,TN,37367,35.62183,-85.188304
441307,RIVERVIEW REGIONAL MEDICAL CENTER,TN,37030,36.263607,-85.948556
441309,MARSHALL MEDICAL CENTER,TN,37091,35.464421,-86.786652
441310,RHEA MEDICAL CENTER,TN,37321,35.530374,-84.982334
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,TN,37015,36.276974,-87.065976
441313,HANCOCK COUNTY HOSPITAL,TN,37869,36.430266,-83.462766
441314,LAUDERDALE COMMUNITY HOSPITAL,TN,38063,35.746554,-89.548949
441316,CAMDEN GENERAL HOSPITAL,TN,38320,36.05578,-88.107517
441319,CUMBERLAND RIVER HOSPITAL,TN,38551,36.544736,-85.501173
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,TN,37061,36.319516,-87.689193
443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,TN,38105,35.15456,-90.04253
443303,EAST TENNESSEE CHILDRENS HOSPITAL,TN,37916,35.956529,-83.93792
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,TX,79902,31.771161,-106.499345
450007,PETERSON REGIONAL MEDICAL CENTER,TX,78028,30.044944,-99.151857
450010,UNITED REGIONAL HEALTH CARE SYSTEM,TX,76301,33.902312,-98.501482
450011,ST JOSEPH REGIONAL HEALTH CENTER,TX,77802,30.655526,-96.347638
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,TX,75235,32.811798,-96.836981
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,TX,77555,29.311443,-94.776261
450021,BAYLOR UNIVERSITY MEDICAL CENTER,TX,75246,32.790567,-96.78081
450023,CITIZENS MEDICAL CENTER,TX,77901,28.813157,-96.976759
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,TX,79905,31.771291,-106.436022
450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,TX,78520,25.917931,-97.511998
450029,LAREDO MEDICAL CENTER,TX,78044,27.5306,-99.478571
450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER MARSHALL,TX,75670,32.536552,-94.367872
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,TX,78550,26.173414,-97.670666
450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,TX,77702,30.085583,-94.131702
450035,ST JOSEPH MEDICAL CENTER,TX,77002,29.747898,-95.36639
450039,JPS HEALTH NETWORK,TX,76104,32.727335,-97.326405
450040,COVENANT MEDICAL CENTER,TX,79410,33.577867,-101.892357
450042,PROVIDENCE HEALTH CENTER,TX,76712,31.513243,-97.198431
450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL,TX,75390,32.818431,-96.84833
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,TX,78404,27.777489,-97.395121
450051,METHODIST DALLAS MEDICAL CENTER,TX,75203,32.761639,-96.823006
450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,TX,76508,31.078693,-97.365938
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,79556,32.453882,-100.398314
450056,SETON MEDICAL CENTER AUSTIN,TX,78705,30.306154,-97.745218
450058,BAPTIST MEDICAL CENTER,TX,78205,29.432877,-98.492773
450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,TX,76012,32.750126,-97.116086
450068,MEMORIAL HERMANN TEXAS MEDICAL CENTER,TX,77030,29.713684,-95.397627
450072,BRAZOSPORT REGIONAL HEALTH SYSTEM,TX,77566,29.030091,-95.451388
450078,ANSON GENERAL HOSPITAL,TX,79501,32.768101,-99.895514
450079,BAYLOR MEDICAL CENTER AT IRVING,TX,75061,32.835496,-96.959226
450080,TITUS REGIONAL MEDICAL CENTER,TX,75455,33.175402,-94.970433
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,78102,28.408353,-97.731925
450083,UT HEALTH EAST TEXAS TYLER REGIONAL HOSPITAL,TX,75701,32.338102,-95.291862
450085,GRAHAM REGIONAL MEDICAL CENTER,TX,76450,33.089973,-98.584356
450087,MEDICAL CITY NORTH HILLS,TX,76180,32.829476,-97.212234
450090,NORTH TEXAS MEDICAL CENTER,TX,76240,33.645356,-97.161976
450092,FORT DUNCAN MEDICAL CENTER,TX,78852,28.711418,-100.454105
450097,BAYSHORE MEDICAL CENTER,TX,77504,29.665163,-95.183799
450099,PAMPA REGIONAL MEDICAL CENTER,TX,79065,35.656991,-101.407964
450101,BAYLOR SCOTT & WHITE MEDICAL CENTER HILLCREST,TX,76712,31.489212,-97.156804
450102,CHRISTUS MOTHER FRANCES HOSPITAL,TX,75701,32.3417,-95.290915
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,78155,29.569043,-97.948334
450107,LAS PALMAS MEDICAL CENTER,TX,79902,31.770483,-106.498753
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,78114,29.159429,-98.173205
450119,SOUTH TEXAS HEALTH SYSTEM,TX,78539,26.263341,-98.182849
450124,DELL SETON  MED CENTER AT THE UNIVERSITY OF TX,TX,78701,30.275055,-97.732977
450128,KNAPP MEDICAL CENTER,TX,78596,26.151972,-97.977581
450130,NIX HEALTH CARE SYSTEM,TX,78205,29.425577,-98.489718
450132,MEDICAL CENTER HOSPITAL,TX,79761,31.844399,-102.37491
450133,MIDLAND MEMORIAL HOSPITAL,TX,79701,31.997494,-102.099976
450135,TEXAS HEALTH HARRIS METHODIST FORT WORTH,TX,76104,32.73848,-97.339313
450137,BAYLOR SCOTT AND WHITE ALL SAINTS MEDICAL CENTER,TX,76104,32.730288,-97.343729
450143,SETON SMITHVILLE REGIONAL HOSPITAL,TX,78957,30.003878999999998,-97.135981
450144,PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO,TX,79714,32.337424,-102.546866
450147,DETAR HEALTHCARE SYSTEM,TX,77902,28.807549,-97.00021
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,TX,76033,32.330845,-97.439189
450152,METROPLEX HOSPITAL,TX,76542,31.11335,-97.799519
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,78840,29.374425,-100.893034
450155,HEREFORD REGIONAL MEDICAL CENTER,TX,79045,34.821162,-102.3902
450162,GRACE MEDICAL CENTER,TX,79412,33.548786,-101.869098
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,TX,78363,27.491416,-97.849831
