Provider Number,Hospital Name,Address,City,State,ZIP Code,County Name,Unweighted Normalized Clinical Care Domain Score,Weighted Normalized Clinical Care Domain Score,Unweighted Person and Community Engagement Domain Score,Weighted Person and Community Engagement Domain Score,Unweighted Normalized Safety Domain Score,Weighted Safety Domain Score,Unweighted Normalized Efficiency and Cost Reduction Domain Score,Weighted Efficiency and Cost Reduction Domain Score,Total Performance Score,Location
450102,CHRISTUS MOTHER FRANCES HOSPITAL,800 EAST DAWSON,TYLER,TX,75701,Smith,67.500000000000,16.875000000000,40.000000000000,10.000000000000,35.000000000000,8.750000000000,10.000000000000,2.500000000000,38.125,"800 EAST DAWSON TYLER, TX 75701 (32.3417, -95.290915)"
440017,HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,Sullivan,47.500000000000,11.875000000000,31.000000000000,7.750000000000,38.333333333333,9.583333333333,10.000000000000,2.500000000000,31.708333333333,"130 WEST RAVINE ROAD KINGSPORT, TN 37662 (36.553005, -82.55426)"
390001,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,PA,18510,Lackawanna,50.000000000000,12.500000000000,33.000000000000,8.250000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,30.75,"1822 MULBERRY STREET SCRANTON, PA 18510 (41.400717, -75.64589)"
470011,BRATTLEBORO MEMORIAL HOSPITAL,17 BELMONT AVE,BRATTLEBORO,VT,05301,Windham,60.000000000000,15.000000000000,23.000000000000,5.750000000000,80.000000000000,20.000000000000,10.000000000000,2.500000000000,43.25,"17 BELMONT AVE BRATTLEBORO, VT 05301 (42.84207, -72.564643)"
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,130 2ND ST,NEENAH,WI,54956,Winnebago,55.000000000000,13.750000000000,30.000000000000,7.500000000000,21.666666666667,5.416666666667,20.000000000000,5.000000000000,31.666666666667,"130 2ND ST NEENAH, WI 54956 (44.189172, -88.453907)"
670055,METHODIST STONE OAK HOSPITAL,"1139 E SONTERRA BLVD, STE 535",SAN ANTONIO,TX,78258,Bexar,75.000000000000,18.750000000000,28.000000000000,7.000000000000,56.666666666667,14.166666666667,0.000000000000,0.000000000000,39.916666666667,"1139 E SONTERRA BLVD, STE 535 SAN ANTONIO, TX 78258 (29.614494, -98.475459)"
390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,PA,17042,Lebanon,35.000000000000,8.750000000000,15.000000000000,3.750000000000,36.666666666667,9.166666666667,0.000000000000,0.000000000000,21.666666666667,"FOURTH AND WALNUT STREETS LEBANON, PA 17042 (40.146353, -77.128598)"
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,700 WEST AVENUE SOUTH,LA CROSSE,WI,54601,La Crosse,32.500000000000,8.125000000000,47.000000000000,11.750000000000,40.000000000000,10.000000000000,50.000000000000,12.500000000000,42.375,"700 WEST AVENUE SOUTH LA CROSSE, WI 54601 (43.804038, -91.239557)"
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,Cache,65.000000000000,16.250000000000,47.000000000000,11.750000000000,50.000000000000,12.500000000000,20.000000000000,5.000000000000,45.5,"500 EAST 1400 NORTH LOGAN, UT 84341 (41.757461, -111.822877)"
440185,TENNOVA HEALTHCARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,Bradley,17.500000000000,4.375000000000,31.000000000000,7.750000000000,38.333333333333,9.583333333333,10.000000000000,2.500000000000,24.208333333333,"2305 CHAMBLISS AVE NW CLEVELAND, TN 37311 (35.176743, -84.868591)"
390068,HEART OF LANCASTER MEDICAL CENTER,1500 HIGHLANDS DRIVE,LITITZ,PA,17543,Lancaster,15.000000000000,3.750000000000,29.000000000000,7.250000000000,35.000000000000,8.750000000000,0.000000000000,0.000000000000,19.75,"1500 HIGHLANDS DRIVE LITITZ, PA 17543 (40.134257, -76.309414)"
440182,MCKENZIE REGIONAL HOSPITAL,161 HOSPITAL DRIVE,MC KENZIE,TN,38201,Carroll,35.000000000000,8.750000000000,26.000000000000,6.500000000000,30.000000000000,7.500000000000,20.000000000000,5.000000000000,27.75,"161 HOSPITAL DRIVE MC KENZIE, TN 38201 (36.137591, -88.490741)"
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,PA,16146,Mercer,57.500000000000,14.375000000000,25.000000000000,6.250000000000,76.000000000000,19.000000000000,0.000000000000,0.000000000000,39.625,"740 EAST STATE STREET SHARON, PA 16146 (41.233009, -80.495497)"
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,Potter,67.500000000000,16.875000000000,39.000000000000,9.750000000000,68.333333333333,17.083333333333,0.000000000000,0.000000000000,43.708333333333,"1600 WALLACE BLVD AMARILLO, TX 79106 (35.195115, -101.91885)"
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,Collin,45.000000000000,11.250000000000,44.000000000000,11.000000000000,71.666666666667,17.916666666667,0.000000000000,0.000000000000,40.166666666667,"2831 E PRESIDENT GEORGE BUSH HIGHWAY RICHARDSON, TX 75082 (32.996143, -96.669176)"
510022,CHARLESTON AREA MEDICAL CENTER,501 MORRIS STREET,CHARLESTON,WV,25301,Kanawha,60.000000000000,15.000000000000,17.000000000000,4.250000000000,23.333333333333,5.833333333333,10.000000000000,2.500000000000,27.583333333333,"501 MORRIS STREET CHARLESTON, WV 25301 (38.34712, -81.626183)"
530015,ST JOHNS MEDICAL CENTER,625 EAST BROADWAY,JACKSON,WY,83001,Teton,50.000000000000,12.500000000000,86.000000000000,21.500000000000,55.000000000000,13.750000000000,90.000000000000,22.500000000000,70.25,"625 EAST BROADWAY JACKSON, WY 83001 (43.479695, -110.749986)"
380018,ASANTE ROGUE REGIONAL MEDICAL CENTER,2825 E BARNETT ROAD,MEDFORD,OR,97504,Jackson,65.000000000000,16.250000000000,40.000000000000,10.000000000000,38.333333333333,9.583333333333,40.000000000000,10.000000000000,45.833333333333,"2825 E BARNETT ROAD MEDFORD, OR 97504 (42.316483, -122.830443)"
440067,LAKEWAY REGIONAL HOSPITAL,726 MCFARLAND ST,MORRISTOWN,TN,37814,Hamblen,47.500000000000,15.833333333333,39.000000000000,13.000000000000,Not Available,Not Available,0.000000000000,0.000000000000,28.833333333333,"726 MCFARLAND ST MORRISTOWN, TN 37814 (36.21464, -83.304335)"
490115,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,GALAX,VA,24333,Galax City,60.000000000000,15.000000000000,47.000000000000,11.750000000000,70.000000000000,17.500000000000,40.000000000000,10.000000000000,54.25,"200 HOSPITAL DRIVE GALAX, VA 24333 (36.671813, -80.923814)"
450716,CYPRESS FAIRBANKS MEDICAL CENTER,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,Harris,43.333333333333,10.833333333333,14.000000000000,3.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,24.333333333333,"10655 STEEPLETOP DRIVE HOUSTON, TX 77065 (29.927032, -95.588567)"
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,Utah,30.000000000000,7.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,50.000000000000,12.500000000000,30,"170 NORTH 1100 EAST AMERICAN FORK, UT 84003 (40.380506, -111.769094)"
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,Duchesne,43.333333333333,10.833333333333,27.000000000000,6.750000000000,100.000000000000,25.000000000000,40.000000000000,10.000000000000,52.583333333333,"250 WEST 300 NORTH ROOSEVELT, UT 84066 (40.302755, -109.997086)"
410009,KENT COUNTY MEMORIAL HOSPITAL,455 TOLL GATE RD,WARWICK,RI,02886,Kent,55.000000000000,13.750000000000,22.000000000000,5.500000000000,18.333333333333,4.583333333333,0.000000000000,0.000000000000,23.833333333333,"455 TOLL GATE RD WARWICK, RI 02886 (41.704478, -71.477902)"
390138,WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,PA,17268,Franklin,63.333333333333,15.833333333333,29.000000000000,7.250000000000,55.000000000000,13.750000000000,80.000000000000,20.000000000000,56.833333333333,"501 EAST MAIN ST WAYNESBORO, PA 17268 (39.751806, -77.570581)"
670060,BAYLOR SCOTT AND WHITE MEDICAL CENTER SUNNYVALE,231 SOUTH COLLINS ROAD,SUNNYVALE,TX,75182,Dallas,67.500000000000,16.875000000000,16.000000000000,4.000000000000,73.333333333333,18.333333333333,0.000000000000,0.000000000000,39.208333333333,"231 SOUTH COLLINS ROAD SUNNYVALE, TX 75182 (32.77834, -96.567178)"
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,Tom Green,77.500000000000,19.375000000000,36.000000000000,9.000000000000,10.000000000000,2.500000000000,10.000000000000,2.500000000000,33.375,"120 EAST HARRIS AVENUE SAN ANGELO, TX 76903 (31.464485, -100.43509)"
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,Sumner,37.500000000000,9.375000000000,19.000000000000,4.750000000000,38.333333333333,9.583333333333,40.000000000000,10.000000000000,33.708333333333,"355 NEW SHACKLE ISLAND RD HENDERSONVILLE, TN 37075 (36.324156, -86.620198)"
450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,Kerr,42.500000000000,10.625000000000,61.000000000000,15.250000000000,48.000000000000,12.000000000000,0.000000000000,0.000000000000,37.875,"551 HILL COUNTRY DRIVE KERRVILLE, TX 78028 (30.044944, -99.151857)"
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,Bee,20.000000000000,5.000000000000,26.000000000000,6.500000000000,75.000000000000,18.750000000000,30.000000000000,7.500000000000,37.75,"1500 E HOUSTON HWY BEEVILLE, TX 78102 (28.408353, -97.731925)"
450148,TEXAS HEALTH HARRIS METHODIST HOSPITAL CLEBURNE,201 WALLS DRIVE,CLEBURNE,TX,76033,Johnson,47.500000000000,11.875000000000,45.000000000000,11.250000000000,32.000000000000,8.000000000000,0.000000000000,0.000000000000,31.125,"201 WALLS DRIVE CLEBURNE, TX 76033 (32.330845, -97.439189)"
450872,USMD HOSPITAL AT ARLINGTON L P,801 W INTERSTATE 20,ARLINGTON,TX,76017,Tarrant,Not Available,Not Available,41.000000000000,13.666666666667,73.333333333333,24.444444444444,0.000000000000,0.000000000000,38.111111111111,"801 W INTERSTATE 20 ARLINGTON, TX 76017 (32.679151, -97.115971)"
390052,PENN HIGHLANDS CLEARFIELD,809 TURNPIKE AVE,CLEARFIELD,PA,16830,Clearfield,47.500000000000,15.833333333333,26.000000000000,8.666666666667,Not Available,Not Available,30.000000000000,10.000000000000,34.5,"809 TURNPIKE AVE CLEARFIELD, PA 16830 (41.033012, -78.449999)"
520109,MILE BLUFF MEDICAL CENTER,1050 DIVISION ST,MAUSTON,WI,53948,Juneau,40.000000000000,10.000000000000,26.000000000000,6.500000000000,50.000000000000,12.500000000000,100.000000000000,25.000000000000,54,"1050 DIVISION ST MAUSTON, WI 53948 (43.782614, -90.076778)"
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,PA,16125,Mercer,62.500000000000,15.625000000000,23.000000000000,5.750000000000,31.666666666667,7.916666666667,20.000000000000,5.000000000000,34.291666666667,"110 NORTH MAIN STREET GREENVILLE, PA 16125 (41.411126, -80.372201)"
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,Harris,77.500000000000,19.375000000000,20.000000000000,5.000000000000,10.000000000000,2.500000000000,0.000000000000,0.000000000000,26.875,"500 MEDICAL CENTER BLVD WEBSTER, TX 77598 (29.541062, -95.126274)"
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,700 SOUTH PARK ST,MADISON,WI,53715,Dane,55.000000000000,13.750000000000,47.000000000000,11.750000000000,45.000000000000,11.250000000000,20.000000000000,5.000000000000,41.75,"700 SOUTH PARK ST MADISON, WI 53715 (43.059124, -89.400678)"
520202,ASCENSION ST CLARES HOSPITAL,3400 MINISTRY PARKWAY,WESTON,WI,54476,Marathon,82.500000000000,20.625000000000,37.000000000000,9.250000000000,25.000000000000,6.250000000000,30.000000000000,7.500000000000,43.625,"3400 MINISTRY PARKWAY WESTON, WI 54476 (44.889675, -89.582214)"
510012,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,Mason,62.500000000000,15.625000000000,55.000000000000,13.750000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,34.375,"2520 VALLEY DRIVE POINT PLEASANT, WV 25550 (38.868705, -82.124403)"
390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,Dauphin,70.000000000000,17.500000000000,30.000000000000,7.500000000000,13.333333333333,3.333333333333,0.000000000000,0.000000000000,28.333333333333,"500 UNIVERSITY DRIVE HERSHEY, PA 17033 (40.265932, -76.674557)"
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,Hill,0.000000000000,0.000000000000,55.000000000000,18.333333333333,Not Available,Not Available,0.000000000000,0.000000000000,18.333333333333,"101 CIRCLE DRIVE HILLSBORO, TX 76645 (32.011912, -97.099153)"
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,2323 N LAKE DR,MILWAUKEE,WI,53211,Milwaukee,53.333333333333,13.333333333333,19.000000000000,4.750000000000,11.666666666667,2.916666666667,10.000000000000,2.500000000000,23.5,"2323 N LAKE DR MILWAUKEE, WI 53211 (43.061411, -87.879139)"
390233,HANOVER HOSPITAL,300 HIGHLAND AVE,HANOVER,PA,17331,York,25.000000000000,6.250000000000,45.000000000000,11.250000000000,64.000000000000,16.000000000000,0.000000000000,0.000000000000,33.5,"300 HIGHLAND AVE HANOVER, PA 17331 (39.807981, -76.983731)"
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,Raleigh,60.000000000000,15.000000000000,24.000000000000,6.000000000000,43.333333333333,10.833333333333,0.000000000000,0.000000000000,31.833333333333,"1710 HARPER ROAD BECKLEY, WV 25801 (37.786458, -81.203103)"
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,Giles,20.000000000000,6.666666666667,44.000000000000,14.666666666667,Not Available,Not Available,0.000000000000,0.000000000000,21.333333333333,"1265 E COLLEGE ST PULASKI, TN 38478 (35.19129, -87.004322)"
440111,METRO NASHVILLE GENERAL HOSPITAL,1818 ALBION STREET,NASHVILLE,TN,37208,Davidson,Not Available,Not Available,24.000000000000,8.000000000000,61.666666666667,20.555555555556,0.000000000000,0.000000000000,28.555555555556,"1818 ALBION STREET NASHVILLE, TN 37208 (36.166135, -86.806327)"
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,Dallas,50.000000000000,12.500000000000,23.000000000000,5.750000000000,57.500000000000,14.375000000000,10.000000000000,2.500000000000,35.125,"1011 NORTH GALLOWAY AVENUE MESQUITE, TX 75149 (32.777575, -96.59972)"
490011,BON SECOURS DEPAUL MEDICAL CENTER,150 KINGSLEY LANE,NORFOLK,VA,23505,Norfolk City,50.000000000000,12.500000000000,20.000000000000,5.000000000000,68.333333333333,17.083333333333,10.000000000000,2.500000000000,37.083333333333,"150 KINGSLEY LANE NORFOLK, VA 23505 (36.89843, -76.281644)"
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,King,57.500000000000,14.375000000000,26.000000000000,6.500000000000,28.333333333333,7.083333333333,30.000000000000,7.500000000000,35.458333333333,"747 BROADWAY SEATTLE, WA 98122 (47.60924, -122.320767)"
420009,GHS OCONEE MEMORIAL  HOSPITAL,298 MEMORIAL DRIVE,SENECA,SC,29672,Oconee,52.500000000000,13.125000000000,38.000000000000,9.500000000000,72.000000000000,18.000000000000,0.000000000000,0.000000000000,40.625,"298 MEMORIAL DRIVE SENECA, SC 29672 (34.698255, -82.984132)"
420078,GHS GREENVILLE MEMORIAL HOSPITAL,701 GROVE RD,GREENVILLE,SC,29605,Greenville,43.333333333333,10.833333333333,19.000000000000,4.750000000000,26.666666666667,6.666666666667,0.000000000000,0.000000000000,22.25,"701 GROVE RD GREENVILLE, SC 29605 (34.821617, -82.41359)"
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,PA,18764,Luzerne,45.000000000000,11.250000000000,16.000000000000,4.000000000000,48.333333333333,12.083333333333,0.000000000000,0.000000000000,27.333333333333,"575 NORTH RIVER STREET WILKES-BARRE, PA 18764 (41.258261, -75.868165)"
390067,PINNACLE HEALTH HOSPITALS,409 SOUTH SECOND STREET,HARRISBURG,PA,17105,Dauphin,65.000000000000,16.250000000000,28.000000000000,7.000000000000,31.666666666667,7.916666666667,0.000000000000,0.000000000000,31.166666666667,"409 SOUTH SECOND STREET HARRISBURG, PA 17105 (40.256258, -76.875329)"
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,76086,Parker,22.500000000000,5.625000000000,23.000000000000,5.750000000000,55.000000000000,13.750000000000,0.000000000000,0.000000000000,25.125,"713 E ANDERSON ST WEATHERFORD, TX 76086 (32.747472, -97.785369)"
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,Salt Lake,46.666666666667,11.666666666667,43.000000000000,10.750000000000,16.666666666667,4.166666666667,60.000000000000,15.000000000000,41.583333333333,"3741 WEST 12600 SOUTH RIVERTON, UT 84065 (40.522238, -111.979725)"
390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,PA,15237,Allegheny,62.500000000000,15.625000000000,27.000000000000,6.750000000000,20.000000000000,5.000000000000,20.000000000000,5.000000000000,32.375,"9100 BABCOCK BOULEVARD PITTSBURGH, PA 15237 (40.568235, -80.016518)"
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,James City,50.000000000000,16.666666666667,72.000000000000,24.000000000000,Not Available,Not Available,50.000000000000,16.666666666667,57.333333333333,"1500 COMMONWEALTH AVENUE WILLIAMSBURG, VA 23185 (37.251622, -76.666875)"
670056,SETON MEDICAL CENTER HAYS,6001 KYLE PKWY,KYLE,TX,78640,Hays,55.000000000000,13.750000000000,45.000000000000,11.250000000000,28.333333333333,7.083333333333,0.000000000000,0.000000000000,32.083333333333,"6001 KYLE PKWY KYLE, TX 78640 (30.007734, -97.85528)"
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,Charleston,25.000000000000,6.250000000000,78.000000000000,19.500000000000,50.000000000000,12.500000000000,60.000000000000,15.000000000000,53.25,"3500 HIGHWAY 17 NORTH MOUNT PLEASANT, SC 29466 (32.877082, -79.7679)"
380020,MCKENZIE-WILLAMETTE MEDICAL CENTER,1460 G STREET,SPRINGFIELD,OR,97477,Lane,57.500000000000,14.375000000000,24.000000000000,6.000000000000,53.333333333333,13.333333333333,80.000000000000,20.000000000000,53.708333333333,"1460 G STREET SPRINGFIELD, OR 97477 (44.0524, -123.002589)"
450011,ST JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DR,BRYAN,TX,77802,Brazos,42.500000000000,10.625000000000,28.000000000000,7.000000000000,38.333333333333,9.583333333333,0.000000000000,0.000000000000,27.208333333333,"2801 FRANCISCAN DR BRYAN, TX 77802 (30.655526, -96.347638)"
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,Spotsylvania,37.500000000000,9.375000000000,22.000000000000,5.500000000000,46.000000000000,11.500000000000,30.000000000000,7.500000000000,33.875,"4600 SPOTSYLVANIA PARKWAY FREDERICKSBURG, VA 22408 (38.219496, -77.49645)"
440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,Maury,40.000000000000,10.000000000000,47.000000000000,11.750000000000,30.000000000000,7.500000000000,10.000000000000,2.500000000000,31.75,"1224 TROTWOOD AVE COLUMBIA, TN 38401 (35.605855, -87.065844)"
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,Snohomish,50.000000000000,12.500000000000,34.000000000000,8.500000000000,20.000000000000,5.000000000000,30.000000000000,7.500000000000,33.5,"330 S STILLAGUAMISH AVE ARLINGTON, WA 98223 (48.189802, -122.117589)"
370166,WAGONER COMMUNITY HOSPITAL,1200 WEST CHEROKEE STREET,WAGONER,OK,74467,Wagoner,25.000000000000,8.333333333333,23.000000000000,7.666666666667,Not Available,Not Available,80.000000000000,26.666666666667,42.666666666667,"1200 WEST CHEROKEE STREET WAGONER, OK 74467 (35.959911, -95.392377)"
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,Lubbock,37.500000000000,9.375000000000,55.000000000000,13.750000000000,20.000000000000,5.000000000000,0.000000000000,0.000000000000,28.125,"602 INDIANA AVENUE LUBBOCK, TX 79415 (33.589429, -101.887977)"
380025,LEGACY MOUNT HOOD MEDICAL CENTER,24800 SE STARK STREET,GRESHAM,OR,97030,Multnomah,52.500000000000,13.125000000000,35.000000000000,8.750000000000,28.333333333333,7.083333333333,50.000000000000,12.500000000000,41.458333333333,"24800 SE STARK STREET GRESHAM, OR 97030 (45.519053, -122.408279)"
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,Cocke,33.333333333333,8.333333333333,26.000000000000,6.500000000000,90.000000000000,22.500000000000,30.000000000000,7.500000000000,44.833333333333,"435 2ND ST NEWPORT, TN 37821 (35.965067, -83.181619)"
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,Dane,62.500000000000,15.625000000000,62.000000000000,15.500000000000,30.000000000000,7.500000000000,20.000000000000,5.000000000000,43.625,"600 HIGHLAND AVENUE MADISON, WI 53792 (43.077218, -89.429063)"
510031,ST FRANCIS HOSPITAL,333 LAIDLEY ST,CHARLESTON,WV,25301,Kanawha,70.000000000000,23.333333333333,66.000000000000,22.000000000000,Not Available,Not Available,30.000000000000,10.000000000000,55.333333333333,"333 LAIDLEY ST CHARLESTON, WV 25301 (38.353364, -81.63258)"
520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,Green,40.000000000000,10.000000000000,87.000000000000,21.750000000000,60.000000000000,15.000000000000,50.000000000000,12.500000000000,59.25,"2005 5TH STREET MONROE, WI 53566 (42.607807, -89.634574)"
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,Shelby,60.000000000000,15.000000000000,29.000000000000,7.250000000000,45.000000000000,11.250000000000,0.000000000000,0.000000000000,33.5,"1265 UNION AVE SUITE 700 MEMPHIS, TN 38104 (35.137088, -90.019145)"
460052,TIMPANOGOS REGIONAL HOSPITAL,750 WEST 800 NORTH,OREM,UT,84057,Utah,62.500000000000,15.625000000000,32.000000000000,8.000000000000,32.000000000000,8.000000000000,0.000000000000,0.000000000000,31.625,"750 WEST 800 NORTH OREM, UT 84057 (40.312173, -111.71499)"
380038,PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER,1500 DIVISION STREET,OREGON CITY,OR,97045,Clackamas,65.000000000000,16.250000000000,43.000000000000,10.750000000000,86.666666666667,21.666666666667,50.000000000000,12.500000000000,61.166666666667,"1500 DIVISION STREET OREGON CITY, OR 97045 (45.356647, -122.588371)"
390267,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,PA,15146,Allegheny,55.000000000000,13.750000000000,17.000000000000,4.250000000000,28.333333333333,7.083333333333,10.000000000000,2.500000000000,27.583333333333,"2570 HAYMAKER ROAD MONROEVILLE, PA 15146 (40.428425, -79.751254)"
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,Obion,43.333333333333,10.833333333333,45.000000000000,11.250000000000,95.000000000000,23.750000000000,0.000000000000,0.000000000000,45.833333333333,"1201 BISHOP ST, PO BOX 310 UNION CITY, TN 38261 (36.414423, -89.039037)"
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,El Paso,16.666666666667,4.166666666667,24.000000000000,6.000000000000,31.666666666667,7.916666666667,0.000000000000,0.000000000000,18.083333333333,"4815 ALAMEDA AVE EL PASO, TX 79905 (31.771291, -106.436022)"
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,Gonzales,45.000000000000,15.000000000000,59.000000000000,19.666666666667,Not Available,Not Available,0.000000000000,0.000000000000,34.666666666667,"1110 NORTH SARAH DEWITT DRIVE GONZALES, TX 78629 (29.515895, -97.428868)"
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,200 MEDICAL PARK BOULEVARD,PETERSBURG,VA,23805,Petersburg City,72.500000000000,18.125000000000,23.000000000000,5.750000000000,0.000000000000,0.000000000000,10.000000000000,2.500000000000,26.375,"200 MEDICAL PARK BOULEVARD PETERSBURG, VA 23805 (37.183654, -77.361466)"
520102,AURORA LAKELAND MEDICAL CENTER,W3985 COUNTY ROAD NN,ELKHORN,WI,53121,Walworth,50.000000000000,12.500000000000,46.000000000000,11.500000000000,76.666666666667,19.166666666667,30.000000000000,7.500000000000,50.666666666667,"W3985 COUNTY ROAD NN ELKHORN, WI 53121 (42.662615, -88.496322)"
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,BIG SPRING,TX,79720,Howard,30.000000000000,7.500000000000,22.000000000000,5.500000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,23,"1601 W 11TH PLACE BIG SPRING, TX 79720 (32.240015, -101.492412)"
380037,PROVIDENCE NEWBERG MEDICAL CENTER,1001 PROVIDENCE DRIVE,NEWBERG,OR,97132,Yamhill,70.000000000000,17.500000000000,46.000000000000,11.500000000000,50.000000000000,12.500000000000,90.000000000000,22.500000000000,64,"1001 PROVIDENCE DRIVE NEWBERG, OR 97132 (45.308552, -122.933913)"
390217,EXCELA HEALTH FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,PA,15666,Westmoreland,40.000000000000,13.333333333333,58.000000000000,19.333333333333,Not Available,Not Available,40.000000000000,13.333333333333,46,"508 SOUTH CHURCH STREET MOUNT PLEASANT, PA 15666 (40.146369, -79.548217)"
450431,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,Travis,95.000000000000,23.750000000000,52.000000000000,13.000000000000,40.000000000000,10.000000000000,0.000000000000,0.000000000000,46.75,"919 E 32ND ST AUSTIN, TX 78705 (30.290447, -97.72587)"
370215,"OKLAHOMA HEART HOSPITAL, LLC",4050 WEST MEMORIAL ROAD,OKLAHOMA CITY,OK,73120,Oklahoma,50.000000000000,12.500000000000,95.000000000000,23.750000000000,40.000000000000,10.000000000000,20.000000000000,5.000000000000,51.25,"4050 WEST MEMORIAL ROAD OKLAHOMA CITY, OK 73120 (35.609035, -97.596201)"
