Provider ID,Hospital name,State,ZIP Code,Latitude,Longitude,Review Score,Hip and Knee Replacement Score,Hip and Knee Replacement Lower,Hip and Knee Replacement Upper,Heart Failure Death Score,Heart Failure Death Lower,Heart Failure Death Upper,Blood clots post surgery Score,Blood clots post surgery Lower,Blood clots post surgery Upper,Heart Attack Death Score,Heart Attack Death Lower,Heart Attack Death Upper,Post surgery Sepsis Score,Post surgery Sepsis Lower,Post surgery Sepsis Upper,Postop Respiratory Failure Score,Postop Respiratory Failure Lower,Postop Respiratory Failure Upper,Postop Dialysis need Score,Postop Dialysis need Lower,Postop Dialysis need Upper,Surgical Complication Deaths Score,Surgical Complication Deaths Lower,Surgical Complication Deaths Upper,Pneumonia death Score,Pneumonia death Lower,Pneumonia death Upper,Stroke death Score,Stroke death Lower,Stroke death Upper,Review Score Transformed,Mortality transformed,Complications transformed
511308,BRAXTON COUNTY MEMORIAL HOSPITAL,WV,26624,38.660126,-80.748334,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.406547898911004,11.5,19.3,0.0,0,0,0.0,0.101636974727751,-0.0
511309,WAR MEMORIAL HOSPITAL INC,WV,25411,39.640923,-78.19986999999998,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.6077918195928657,10.7,19.5,0.0,0,0,0.0,0.15194795489821641,-0.0
511310,SUMMERS COUNTY ARH HOSPITAL,WV,25951,37.674714,-80.89145,0.0,0.0,0,0,-0.4498558811156954,7.6,15.7,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.4487387639869066,12.8,21.5,0.0,0,0,0.0,0.00027927928219720344,-0.0
511311,HAMPSHIRE MEMORIAL HOSPITAL,WV,26757,39.332057,-78.699913,0.0,0.0,0,0,-0.6242628664758026,7.1,15.7,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.599671704498303,12.4,23.5,0.0,0,0,0.0,0.006147790494374916,-0.0
511312,PRESTON MEMORIAL HOSPITAL,WV,26537,39.465641,-79.67639799999998,0.0,0.0,0,0,-0.7986698518359089,6.8,15.6,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.25561495839960763,11.5,19.8,0.0,0,0,0.0,0.2635712025588791,-0.0
511313,BOONE MEMORIAL HOSPITAL,WV,25130,38.048636,-81.80653199999998,0.0,0.0,0,0,1.701163604992288,10.2,20.8,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.3984277838164423,12.2,22.3,0.0,0,0,0.0,-0.5248978472021826,-0.0
511314,POCAHONTAS MEMORIAL HOSPITAL,WV,24924,38.201423,-80.108701,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.25561495839960763,10.9,21.1,0.0,0,0,0.0,0.06390373959990191,-0.0
511315,POTOMAC VALLEY HOSPITAL,WV,26726,39.408908,-79.003468,90.0,0.0,0,0,-0.4498558811156954,7.6,15.8,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.6581027997633307,10.8,19.2,0.0,0,0,-1.1448325344953996,0.2769896702197565,-0.0
511316,GRANT MEMORIAL HOSPITAL,WV,26847,39.001841,-79.137985,0.0,-0.1874008721455668,1.4,4.5,0.24777206032473134,8.7,17.1,0.0,0,0,-0.14713558319015307,9.8,16.8,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-1.9661882841954297,8.8,15.7,0.0,0,0,0.0,0.46638795176521286,0.0468502180363917
511317,PLATEAU MEDICAL CENTER,WV,25901,37.97468,-81.14416999999997,0.0,-0.5748284132731555,1.4,3.9,-0.4498558811156954,7.6,15.6,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.34811680364597625,13.0,20.6,0.0,0,0,0.0,0.02543476936742979,0.14370710331828887
511318,"MONTGOMERY GENERAL HOSPITAL, INC",WV,25136,38.182878,-81.324708,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.9518485656915601,12.7,23.9,0.0,0,0,0.0,-0.23796214142289002,-0.0
511319,JEFFERSON MEDICAL CENTER,WV,25438,39.295971,-77.858265,0.0,0.0,0,0,1.0035356635518613,9.5,18.5,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.7002936648392334,12.9,22.4,0.0,0,0,0.0,-0.42595733209777364,-0.0
511320,JACKSON GENERAL HOSPITAL,WV,25271,38.823541,-81.728325,0.0,0.0,0,0,-0.042906248608779986,8.2,16.7,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.15499299805867728,12.4,19.3,0.0,0,0,0.0,0.049474811666864314,-0.0
511321,ST JOSEPH'S HOSPITAL,WV,26201,38.991275,-80.236824,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,-0.1046820178882121,10.9,21.7,0.0,0,0,0.0,0.026170504472053026,-0.0
520002,ASCENSION ST MICHAELS HOSPITAL,WI,54481,44.526825,-89.566203,0.0,-1.1559697249645378,1.2,3.5,-0.7986698518359089,7.9,13.4,-0.35120147391167644,0.85,6.12,-0.3111790010266659,9.9,16.3,0.3239908277497318,1.73,9.38,7.60,0.35,14.84,-0.05698591168757542,0,2.75,0,0,0,-1.412767502320311,10.5,16.0,0.5317462718086682,11.6,19.4,0.0,0.4977175208435545,0.31004157070351446
520004,MAYO CLINIC HLTH SYSTEM  FRANCISCAN MED CTR,WI,54601,43.804038,-91.23955699999999,0.0,0.7811679806734041,2.0,4.5,0.42217904568483855,10.0,15.7,-0.9629333418398551,0.66,5.19,1.001168341665441,11.3,17.8,-1.1936004270167064,0.48,7.39,5.01,0,10.88,0.8111401414747069,0.17,2.96,161.69,114.5,208.89,0.29780582347551016,13.6,19.6,-0.38644395642261964,10.4,17.8,0.0,-0.3336773136007925,0.1410564116771126
520008,WAUKESHA MEMORIAL HOSPITAL,WI,53188,43.011279,-88.245522,95.0,0.2000266689820219,1.7,4.2,0.7709930164050519,10.9,15.7,-0.7226101080109281,1.13,5.16,0.673081505992414,11.2,17.4,-1.20291080281282,1.07,6.77,3.86,0,8.5,0.20023662258273064,0.21,2.54,136.29,92.01,180.57,-0.05437103771774693,13.4,18.3,0.400576239204199,11.9,18.6,0.8108148789283381,-0.44756993097097947,0.3813144048147489
520009,ASCENSION NE WISCONSIN ST ELIZABETH HOSPITAL,WI,54915,44.248733,-88.404135,0.0,1.9434506040561694,2.3,5.7,1.0035356635518613,9.8,18.2,-0.2856587737765149,1.06,6.05,0.7551032149106705,10.8,18.1,-0.5046326181043358,1.17,8.18,8.33,2.08,14.59,0.4896119736368243,0.11,2.8,181.17,130.15,232.19,0.7506046450096994,13.2,22.5,0.5973312881109027,11.4,19.9,0.0,-0.7766437028957834,-0.41069279645303575
520011,MARSHFIELD MEDICAL CENTER - RICE LAKE,WI,54868,45.508042,-91.759027,0.0,-0.5748284132731555,1.4,3.7,-0.21731323396888616,8.2,15.7,2.4671346319002896,3.39,8.76,-0.5572441277814366,9.4,16.6,-0.3091147263859602,1.03,8.73,6.34,0,13.89,-0.05698591168757542,0,2.75,0,0,0,0.04625092262318431,12.2,20.7,0.20382119029749404,10.6,19.4,0.0,0.1311213122074111,-0.38155139513839964
520013,SACRED HEART HOSPITAL,WI,54701,44.793462,-91.51065600000001,92.0,0.5874542101096097,1.9,4.5,-0.6242628664758026,8.4,13.4,0.6756341615391943,2.37,6.49,-1.4594829258822601,9.1,14.3,-1.0539447900750099,1,7.15,8.85,3.57,14.12,2.7081563317182122,0.92,3.39,188.10,143.85,232.34,-0.1046820178882121,12.8,18.9,-0.05851887491144549,11.2,17.5,-0.36257356912590444,0.5617366712894301,-0.7293249783230016
520017,ST JOSEPHS HOSPITAL,WI,54729,44.951661,-91.35821700000001,94.0,-0.768542183836949,1.2,3.9,0.8872643399784571,9.7,17.6,-0.3184301238440957,0.67,6.37,0.0,0,0,-0.35566660536652567,1,8.66,6.41,0,14.01,-0.05698591168757542,0,2.75,0,0,0,0.04625092262318431,12.2,20.1,0.0,0,0,0.41968539624359064,-0.23337881565041035,0.37490620618378645
520019,ASCENSION ST MARYS HOSPITAL,WI,54501,45.638482,-89.31114000000002,0.0,0.5874542101096097,1.9,4.6,0.3640433838981365,9.2,16.7,0.23868282730478158,1.37,6.69,-0.06511387427189666,10.1,16.7,-0.09497608307535803,1.17,9.05,7.27,0,15.36,0.0073197218800010976,0,2.78,0,0,0,1.0524705260324905,14.1,22.4,-0.4520289727248542,9.9,18.3,0.0,-0.22484276573346904,-0.1846201690547586
520021,FROEDTERT SOUTH - KENOSHA MEDICAL CENTER,WI,53143,42.577712,-87.819285,92.0,0.006312898418227551,1.7,3.9,2.0499775757125023,12.5,18.5,2.270506531494803,3.59,8.19,1.2472334684202104,11.5,18.9,-0.8863580257449739,0.92,7.61,7.56,1.59,13.53,3.415518300961554,1.1,3.65,178.61,129.32,227.9,0.5493607243278369,14.1,20.3,1.3843514837377202,12.9,20.5,-0.36257356912590444,-1.3077308130495675,-1.2014949262824026
520027,ASCENSION COLUMBIA ST MARY'S HOSPITAL OZAUKEE,WI,53097,43.25618,-87.92415,0.0,-0.768542183836949,1.2,4.0,0.13150073675132723,9.4,15.2,0.1949876938813402,1.49,6.50,1.985428848684521,12.3,19.4,0.3891634583225239,2.02,9.25,7.02,0.08,13.96,-0.4106668963092463,0,2.57,141.50,94.55,188.44,-1.412767502320311,10.4,16.1,-1.042294119444968,9.7,16.1,0.0,0.08453300908235772,0.1487644819855828
520028,THE MONROE CLINIC,WI,53566,42.607807,-89.634574,93.0,-0.1874008721455668,1.5,3.9,0.30590772211143447,9.3,16.2,-0.5150582242495818,0.76,5.92,0.18095125248287403,10.4,16.9,-0.8025646435799559,0.71,7.98,5.06,0,11.8,-0.2820556291740932,0,2.64,0,0,0,-0.708413779933796,11.6,17.7,0.3349912229019644,11.2,19.0,0.028555913558843123,-0.02835910439061924,0.44676984228729943
520030,ASPIRUS WAUSAU HOSPITAL,WI,54401,44.964503,-89.666372,94.0,0.5874542101096097,2.0,4.2,1.1198069871252654,11.3,16.4,-0.6133722744523247,1.43,5.07,-1.2954395080457473,9.2,14.5,-0.6349778792499191,1.74,7.32,6.47,1.67,11.27,-1.4074042166066814,0,1.91,173.56,133.22,213.9,0.8009156251801637,14.5,20.8,0.9252563696220769,12.7,19.2,0.41968539624359064,-0.3876348684704397,0.5170750400498288
520033,ASPIRUS RIVERVIEW HOSPITAL & CLINICS INC,WI,54495,44.382199,-89.829544,93.0,0.006312898418227551,1.6,4.3,3.0382838260864404,12.5,22.3,-0.1436495901503302,0.97,6.39,0.0,0,0,-0.41152886014320483,0.96,8.57,8.98,1.88,16.08,-0.08913872847136368,0,2.73,0,0,0,3.0649097328511044,18.1,26.3,3.54865702171147,15.2,25.6,0.028555913558843123,-2.4129626451622537,0.1595010700866678
520034,AURORA MEDICAL CTR MANITOWOC COUNTY,WI,54241,44.125862,-87.615137,94.0,0.7811679806734041,1.8,4.9,-0.042906248608779986,8.4,16.0,-0.6679911912316262,0.49,5.92,-0.14713558319015307,9.9,17.1,1.00364826086599,2.46,10.11,6.66,0,13.4,-0.12129154525515194,0,2.71,0,0,0,-0.5574808394224005,11.1,19.2,-0.7799540542360284,9.9,17.3,0.41968539624359064,0.38186918136434045,-0.248883376263154
520035,AURORA SHEBOYGAN MEMORIAL MEDICAL CTR,WI,53083,43.772568,-87.711206,93.0,-1.3496834955283321,1.2,3.0,0.7709930164050519,9.8,17.0,-0.29658255713237497,1.05,6.03,-0.3111790010266659,9.8,16.5,-0.8025646435799559,0.71,7.98,6.18,0,12.71,-0.21774999560651673,0,2.67,0,0,0,-0.35623691874053887,12.1,18.7,-0.2552739238181493,10.1,18.8,0.028555913558843123,0.037924206795075535,0.6666451729617949
520037,MARSHFIELD MEDICAL CENTER,WI,54449,44.677504,-90.17868,0.0,0.006312898418227551,1.7,4.1,-0.10104191039548205,9.1,14.8,1.3092135961790938,3.06,6.96,0.34499467031938685,11.0,16.7,0.21226631819637506,2.81,8.06,8.50,4.16,12.84,-0.9572647816336459,0,2.13,186.42,144.82,228.02,-0.5071698592519344,11.8,18.2,-1.89489933137402,8.9,14.4,0.0,0.5395291076755123,-0.14263200779001262
520038,AURORA MEDICAL CTR WASHINGTON COUNTY,WI,53027,43.3176,-88.362734,92.0,-0.768542183836949,1.2,3.7,1.3523496342720747,10.6,18.5,-0.4167441740468385,0.62,6.23,0.0,0,0,-0.2067005926287156,1.1,8.89,6.60,0,14.3,-0.05698591168757542,0,2.75,0,0,0,-0.6077918195928657,11.4,18.4,0.0,0,0,-0.36257356912590444,-0.18613945366980225,0.36224321555001965
520041,DIVINE SAVIOR HEALTHCARE,WI,53901,43.566278,-89.469445,0.0,0.006312898418227551,1.5,4.4,1.1779426489119684,9.9,18.6,-0.3184301238440957,0.67,6.36,0.0,0,0,0.5660605984486736,1.9,9.73,11.47,3.44,19.51,-0.024833094903787163,0,2.77,0,0,0,1.1530924863734227,14.2,22.9,-0.12410389121368008,10.8,18.1,0.0,-0.5517328110179277,-0.05727756952975459
520044,ST NICHOLAS HOSPITAL,WI,53081,43.761118,-87.74714300000002,94.0,0.7811679806734041,1.8,5.3,0.5965860310449458,9.2,17.7,-0.11087824008274941,0.99,6.43,0.0,0,0,-0.47670149071599616,0.92,8.48,7.27,0.2,14.33,-0.1534443620389402,0,2.71,0,0,0,0.9518485656915601,13.9,22.0,-0.2552739238181493,10.2,18.5,0.41968539624359064,-0.3232901682295891,-0.010035971958929586
520045,THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,WI,54956,44.189172,-88.453907,94.0,0.2000266689820219,1.6,4.5,2.1662488992859066,11.5,20.7,-0.5587533576730233,0.89,5.71,-0.2291572921084095,9.7,16.7,0.21226631819637506,1.88,9,6.96,1.23,12.69,-0.24990281239030498,0,2.65,151.60,104.34,198.86,1.1027815062029565,14.1,23.1,1.3843514837377202,13.0,20.6,0.41968539624359064,-1.1060561492795435,0.0990907957212328
520049,BELLIN MEMORIAL HOSPITAL,WI,54305,44.502001,-88.010631,93.0,-2.511966118911097,0.9,2.0,0.13150073675132723,9.1,15.9,0.2714541773723619,2.02,6.10,-2.525765141819598,7.7,12.9,-1.929120114909643,0.45,5.83,4.86,0.43,9.28,-1.6967795676607753,0,1.91,173.63,126.78,220.48,0.8512266053506298,13.7,21.8,0.5973312881109027,11.8,19.1,0.028555913558843123,0.23642662790168467,1.4666029060272885
520051,ASCENSION COLUMBIA ST MARY'S HOSPITAL MILWAUKEE,WI,53211,43.061411,-87.879139,0.0,0.0,0,0,0.5384503692582426,10.1,16.0,0.2714541773723619,1.66,6.46,0.18095125248287403,10.5,16.8,1.6274434392055692,3.34,10.58,10.70,4.11,17.29,0.8111401414747069,0.17,2.95,145.35,99.38,191.33,-0.9599686807861227,11.4,16.9,0.007066141390790269,11.2,17.8,0.0,0.058375229413553956,-0.6775094395131596
520057,SSM HEALTH ST CLARE HOSPITAL - BARABOO,WI,53913,43.480607,-89.73119399999999,93.0,0.2000266689820219,1.5,4.6,0.5384503692582426,9.0,17.6,0.4571584944219884,1.33,7.14,0.0,0,0,-0.10428645887147178,1.17,9.04,7.26,0,15.34,0.0073197218800010976,0,2.78,0,0,0,0.599671704498303,13.3,21.3,0.4661612555064336,11.3,19.4,0.028555913558843123,-0.4010708323157448,-0.1400546066031349
520059,AURORA MEDICAL CENTER BURLINGTON,WI,53105,42.673515,-88.282648,93.0,-0.1874008721455668,1.4,4.1,0.8291286781917541,9.7,17.6,-0.8318479415695316,0.40,5.70,-0.06511387427189666,9.7,17.1,-0.25325247160928105,1.33,8.54,6.38,0,13.01,-0.378514079525458,0,2.59,0,0,0,-0.7587247601042612,11.4,17.8,-0.05851887491144549,10.1,19.9,0.028555913558843123,0.013307207773962302,0.41275384121245934
520062,OCONOMOWOC MEMORIAL HOSPITAL,WI,53066,43.101136,-88.486109,95.0,-0.5748284132731555,1.4,3.4,3.6196404439534633,13.6,23.3,-0.5041344408937213,0.77,5.93,0.5090380881559011,10.3,18.5,-0.5418741212887883,0.88,8.38,5.46,0,12.48,-0.12129154525515194,0,2.72,0,0,0,-0.9599686807861227,10.6,17.9,0.13823617399525945,10.9,19.1,0.8108148789283381,-0.8267365063296254,0.43553213017770426
520063,ST JOSEPHS COMMUNITY HOSPITAL OF WEST BEND,WI,53095,43.353318,-88.19657600000002,0.0,0.5874542101096097,1.7,4.8,0.24777206032473134,9.5,15.7,0.2277590439489205,1.37,6.68,0.0,0,0,-0.43945998753154364,0.95,8.54,5.71,0,12.88,-0.08913872847136368,0,2.73,0,0,0,-2.016499264365895,9.2,14.9,-0.5176139890270888,10.3,17.4,0.0,0.5715852982670631,-0.07165363451390572
520066,MERCY HEALTH SYSTEM CORP,WI,53548,42.686744,-89.032725,89.0,-0.1874008721455668,1.5,3.9,-0.7405341900492067,7.9,13.7,-0.8427717249253917,0.73,5.35,4.446080116232224,15.1,22.4,1.2643387831571578,3.22,9.93,11.69,5.93,17.45,2.450933797447906,0.76,3.37,162.39,114.03,210.75,-0.15499299805867728,12.5,18.7,1.0564264022265473,12.0,20.2,-1.5359620171801471,-1.1517448325877218,-0.6712749958835262
520070,MAYO CLINIC HEALTH SYSTEM IN EAU CLAIRE,WI,54703,44.812055,-91.51354,0.0,-1.1559697249645378,1.3,3.1,-0.7405341900492067,8.5,13.0,-0.4495155241144198,1.39,5.40,-1.9516131793918001,8.5,13.6,-1.035324038482784,1.18,7.02,6.84,1.91,11.76,0.07162535544757762,0.18,2.48,147.62,102.22,193.02,-0.6077918195928657,12.3,17.2,1.0564264022265473,12.5,19.6,0.0,0.5608781967018314,0.642295983028541
520071,FORT MEMORIAL HOSPITAL,WI,53538,42.929969,-88.827933,91.0,-0.9622559544007434,1.2,3.6,-0.21731323396888616,8.2,15.3,-0.7116863246550675,0.46,5.86,0.0,0,0,-0.4301496117354307,0.95,8.54,5.87,0,13.15,-0.08913872847136368,0,2.74,0,0,0,0.3984277838164423,13.0,21.0,0.3349912229019644,11.0,19.4,-0.753703051810652,-0.12902644318738013,0.5483076548156514
520075,ST VINCENT HOSPITAL,WI,54301,44.501039,-88.013175,94.0,-0.1874008721455668,1.5,4.0,0.13150073675132723,9.2,15.7,0.5991676780481726,2.25,6.48,2.395537393275806,12.5,20.7,-1.4077390703273083,0.77,6.64,5.36,0.34,10.37,-0.5714309802281876,0,2.31,165.08,121.51,208.65,1.7065132682485404,15.7,23.2,-0.5831990053293234,10.4,17.2,0.41968539624359064,-0.9125880982365877,0.3918508111632225
520076,BEAVER DAM COMMUNITY HOSPITAL,WI,53916,43.448477,-88.828197,91.0,0.3937404395458154,1.6,4.7,0.7128573546183499,9.2,18.3,0.30422552743994313,1.24,6.95,0.0,0,0,-0.12290721046369762,1.15,9.01,7.00,0,14.93,0.0073197218800010976,0,2.78,0,0,0,0.7002936648392334,13.2,21.9,-0.05851887491144549,10.4,18.7,-0.753703051810652,-0.3386580361365344,-0.14559461960051548
520078,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS HOSPITAL,WI,53215,42.98536,-87.933837,0.0,0.0,0,0,-0.39172021932899337,8.5,14.5,0.3260730941516643,1.57,6.65,0.01690783464635975,10.3,16.9,-0.5325637454926754,1.16,8.12,15.83,9.58,22.08,0.6182232407719773,0.14,2.86,170.08,123.1,217.05,-1.9158773040249646,9.5,15.1,-0.05851887491144549,11.2,18.1,0.0,0.5873021409047608,-0.10293314735774156
520083,SSM HEALTH ST MARY'S HOSPITAL - MADISON,WI,53715,43.059124,-89.400678,93.0,0.3937404395458154,2.0,4.0,-0.21731323396888616,9.4,13.8,-0.7007625412992075,1.37,4.97,-1.7055480526370308,8.9,13.4,-0.8491165225605214,1.69,6.9,6.00,1.86,10.14,-1.4395570333904695,0,1.88,142.23,101.12,183.35,-0.5071698592519344,12.4,17.6,-0.38644395642261964,11.1,16.8,0.028555913558843123,0.7041187755701177,0.6489239144260956
520087,GUNDERSEN LUTHERAN MEDICAL CENTER,WI,54601,43.794748,-91.246219,0.0,-0.3811146427093612,1.6,3.6,1.4686209578454799,11.4,18.0,-0.35120147391167644,1.67,5.32,1.4112768862567246,12.0,18.4,-1.4542909493078742,0.9,6.4,4.91,0.12,9.71,-1.1180288655525872,0,2.05,185.73,141.05,230.4,0.09656190279364948,13.0,19.4,0.5317462718086682,12.1,18.5,0.0,-0.8770515046761306,0.8261589828703747
520088,ST AGNES HOSPITAL,WI,54935,43.778691,-88.431179,0.0,-0.3811146427093612,1.3,4.0,2.3406558846460137,12.7,19.3,0.2059114772372003,1.50,6.51,0.5090380881559011,10.8,17.2,-0.10428645887147178,1.66,8.54,8.52,2.21,14.82,-0.8608063312822812,0,2.35,181.24,134.51,227.96,-0.4568588790814692,12.0,18.3,-0.05851887491144549,11.2,17.6,0.0,-0.58357905470225,0.2850739889064785
520089,UNITYPOINT HEALTH - MERITER,WI,53715,43.065385,-89.400896,94.0,0.006312898418227551,1.9,3.8,-0.7986698518359089,8.4,13.0,1.0251952289267252,2.62,6.88,-2.2797000150648272,8.5,12.7,-0.28118359899762063,1.71,8.11,10.77,4.91,16.64,-0.3463612627416698,0,2.42,138.40,94.62,182.18,-1.9158773040249646,10.0,14.7,0.5317462718086682,11.9,19.0,0.41968539624359064,1.1156252247792582,-0.10099081640141558
520091,HOWARD YOUNG MEDICAL CTR,WI,54568,45.89437,-89.701837,0.0,0.3937404395458154,1.7,4.5,-1.2056194843428254,7.1,12.9,0.2277590439489205,1.37,6.68,0.09892954356461763,10.3,17.1,0.9570963818854247,2.44,10.04,8.07,0.61,15.53,-0.08913872847136368,0,2.73,0,0,0,0.3984277838164423,12.9,20.7,-0.5831990053293234,9.6,18.1,0.0,0.32286529057277225,-0.3723642842271992
520095,SAUK PRAIRIE HOSPITAL,WI,53578,43.287718,-89.756072,0.0,-1.543397266092126,1.1,2.7,1.584892281418884,10.1,20.6,-0.4276679574026991,0.81,6.03,0.0,0,0,0.06330030545856498,1.55,9.01,6.70,0,13.51,-0.08913872847136368,0,2.73,0,0,0,1.7568242484190064,14.4,25.2,0.0,0,0,0.0,-0.8354291324594726,0.49922591162690594
520096,WHEATON FRANCISCAN HEALTHCARE ALL SAINTS,WI,53405,42.733346,-87.82517299999998,0.0,3.1057332274389347,2.7,6.3,0.1896363985380293,9.6,15.4,2.434363281832708,3.78,8.31,0.5910597970741576,10.9,17.5,2.4653772608557505,4.47,11.24,17.13,11.39,22.87,1.6792661946369891,0.48,3.17,163.31,123.44,203.18,-0.00406005754728086,13.4,18.5,0.6629163044131385,12.3,18.9,0.0,-0.3598881106195111,-2.4211849911910956
520097,ST MARYS HOSPITAL MEDICAL CTR,WI,54303,44.532184,-88.066561,93.0,-0.768542183836949,1.3,3.6,0.5384503692582426,9.3,16.8,-0.7553814580785089,0.44,5.80,-0.3111790010266659,9.6,17.2,-0.3370458537742998,1.01,8.69,8.01,0.59,15.43,-0.08913872847136368,0,2.73,0,0,0,-1.060590641127054,10.5,17.7,1.5155215163421918,12.5,21.8,0.028555913558843123,-0.17055056086167864,0.48752705604028035
520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,WI,53792,43.077218,-89.429063,0.0,-1.543397266092126,1.2,2.6,-0.5079915429023975,8.9,13.3,1.0142714455708652,3.52,5.95,-0.8853309634544637,9.7,15.1,-2.133948382424132,1.29,4.55,2.88,0.45,5.3,-1.7610852012283518,0,1.56,145.60,118.44,172.76,-0.20530397822914245,13.0,18.1,2.499296760875714,15.2,21.6,0.0,-0.22516756907242763,1.1060398510434362
520100,BELOIT MEMORIAL HOSPITAL,WI,53511,42.546766,-89.007616,0.0,2.5245919157475516,2.5,6.0,0.5965860310449458,9.8,16.6,0.020207160187574714,1.24,6.42,-0.06511387427189666,10.1,16.9,-0.03911382829867966,1.48,8.85,9.40,2.13,16.66,-0.44281971309303453,0,2.56,0,0,0,2.9139767923397097,17.5,26.3,2.0402016467600683,13.2,22.6,0.0,-1.3714126489682068,-0.515716383635853
520102,AURORA LAKELAND MEDICAL CENTER,WI,53121,42.662615,-88.49632199999998,91.0,0.2000266689820219,1.6,4.6,-0.7986698518359089,7.6,13.9,-0.034411756591727245,1.04,6.53,1.165211759501954,11.4,18.4,-0.3929081085509782,0.98,8.61,5.97,0,13.3,-0.08913872847136368,0,2.74,0,0,0,-0.9096577006156575,11.2,17.3,0.4661612555064336,11.4,19.1,-0.753703051810652,0.019238634360794704,0.0791079811580118
520103,COMMUNITY MEMORIAL HOSPITAL,WI,53051,43.164253,-88.13817399999998,0.0,1.5560230629285807,2.5,4.8,0.015229413177923107,9.5,14.4,-0.9629333418398551,0.66,5.19,-1.131396090209233,9.2,15.1,-0.34635622957041273,1.49,8.18,3.56,0,9.23,1.4541964771504714,0.44,3.08,141.17,93.14,189.2,-1.1612126014679842,11.1,16.7,-0.1896889075159147,10.8,17.7,0.0,0.6167670465038022,-0.42523249216719605
520107,HOLY FAMILY MEMORIAL,WI,54221,44.09441,-87.676865,0.0,-1.1559697249645378,1.2,3.3,0.13150073675132723,9.0,15.5,0.020207160187574714,1.24,6.42,1.2472334684202104,11.5,18.1,-0.6442882550460329,0.82,8.23,5.52,0,12.56,-0.18559717882272847,0,2.68,0,0,0,-0.9599686807861227,10.9,17.4,0.20382119029749404,11.1,18.9,0.0,-0.15564667867072723,0.4914119996614311
520109,MILE BLUFF MEDICAL CENTER,WI,53948,43.782614,-90.076778,91.0,0.3937404395458154,1.6,5.0,1.1198069871252654,9.9,18.3,-0.30750634048823555,0.68,6.39,0.0,0,0,-0.26256284740539476,1.06,8.79,6.69,0,14.45,-0.05698591168757542,0,2.75,0,0,0,-0.30592593857007366,11.4,19.8,0.7940863370176078,11.7,20.1,-0.753703051810652,-0.40199184639319985,0.058328665008847584
520113,BAY AREA MEDICAL CENTER,WI,54143,45.071101,-87.61539,0.0,0.2000266689820219,1.5,4.7,-0.914941175409314,7.9,13.0,-0.49321065753786114,0.58,6.14,0.7551032149106705,11.4,17.3,-0.5325637454926754,0.89,8.4,10.94,3.83,18.05,-0.1534443620389402,0,2.7,0,0,0,-0.00406005754728086,13.1,18.9,2.0402016467600683,13.6,21.8,0.0,-0.469075907178536,0.2447980240218637
520116,WATERTOWN REGIONAL MEDICAL CENTER,WI,53098,43.199903,-88.699014,0.0,-1.543397266092126,1.0,3.0,-0.5079915429023975,7.9,14.9,-0.6898387579433468,0.47,5.88,1.165211759501954,11.5,18.4,-0.4580807391237703,0.93,8.5,6.03,0,13.4,-0.08913872847136368,0,2.73,0,0,0,0.19718386313457983,12.7,20.5,-0.5831990053293234,9.8,17.6,0.0,-0.06780126860120322,0.6951138729076518
520136,WHEATON FRANCISCAN - ST JOSEPH,WI,53210,43.073465,-87.9761,0.0,0.5874542101096097,2.0,4.2,0.13150073675132723,9.6,14.8,1.451222779805278,2.99,7.28,-0.8033092545362073,9.7,15.2,-0.6256675034538062,1.29,7.79,9.88,4.55,15.21,1.164821126096377,0.39,2.96,143.28,100.62,185.94,-0.30592593857007366,12.3,18.3,0.5317462718086682,12.0,18.8,0.0,0.11149704613657138,-0.6444576531393647
